City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Leningradskiy,RU,2022-02-12 19:57:38,69.3833,178.4167,-19.14,97,98,4.14
294,Ilo,PE,2022-02-12 19:59:56,-17.6394,-71.3375,74.12,68,81,9.04
295,Aquiraz,BR,2022-02-12 19:59:56,-3.9014,-38.3911,86.09,75,56,8.57
296,La Rioja,ES,2022-02-12 19:59:56,42.25,-2.5,48.04,89,86,4.27
297,Mehamn,NO,2022-02-12 19:59:57,71.0357,27.8492,24.75,80,75,20.71
298,Ostrovnoy,RU,2022-02-12 19:59:57,68.0531,39.5131,9.73,95,57,6.24
299,Westport,US,2022-02-12 19:59:57,41.1415,-73.3579,59.29,42,82,12.95
300,Cabo San Lucas,MX,2022-02-12 19:59:05,22.8909,-109.9124,84.18,48,0,5.01
301,Kameoka,JP,2022-02-12 19:59:57,35.0,135.5833,42.15,81,72,3.71
302,Airai,TL,2022-02-12 19:56:47,-8.9266,125.4092,58.69,92,76,2.3
303,Berbera,SO,2022-02-12 19:59:58,10.4396,45.0143,75.38,68,100,5.88
304,Guaratinga,BR,2022-02-12 19:59:58,-16.5667,-39.5667,81.27,70,91,7.18
305,Deputatskiy,RU,2022-02-12 19:59:58,69.3,139.9,-10.07,96,100,6.08
306,Dunedin,NZ,2022-02-12 19:59:59,-45.8742,170.5036,50.81,71,100,15.01
307,Hvolsvollur,IS,2022-02-12 19:59:59,63.7533,-20.2243,11.8,83,74,6.96
308,Grand Forks,US,2022-02-12 19:59:59,47.9417,-97.4337,4.93,75,100,9.22
309,Georgiyevskoye,RU,2022-02-12 20:00:00,58.731,45.024,20.25,91,100,7.23
310,Coreau,BR,2022-02-12 20:00:00,-3.5333,-40.6567,86.49,52,51,6.85
311,Shubarshi,KZ,2022-02-12 20:00:00,48.5872,57.1869,22.51,95,100,7.36
312,Alihe,CN,2022-02-12 20:00:01,50.5667,123.7167,-8.57,99,94,2.66
313,Batemans Bay,AU,2022-02-12 20:00:02,-35.7167,150.1833,65.1,91,65,3.06
314,Asau,RO,2022-02-12 20:00:03,46.4333,26.4,27.39,92,90,2.37
315,Riverton,US,2022-02-12 19:57:13,40.5219,-111.9391,51.78,37,0,5.99
316,Douentza,ML,2022-02-12 20:00:04,14.9951,-2.9517,72.3,12,51,5.08
317,Seddon,AU,2022-02-12 20:00:05,-37.8068,144.8916,71.62,68,0,27.63
318,Fortuna,US,2022-02-12 20:00:07,40.5982,-124.1573,67.93,64,0,1.01
319,Peleduy,RU,2022-02-12 20:01:07,59.6289,112.7406,-27.26,100,100,1.57
320,Faya,SA,2022-02-12 19:56:48,18.3851,42.4509,57.72,65,2,6.67
321,Faanui,PF,2022-02-12 19:58:49,-16.4833,-151.75,81.21,73,99,14.76
322,Huarmey,PE,2022-02-12 20:00:31,-10.0681,-78.1522,75.96,71,38,10.76
323,Belyy Yar,RU,2022-02-12 20:01:08,53.6039,91.3903,-27.15,53,87,0.0
324,Sechura,PE,2022-02-12 19:57:32,-5.5569,-80.8222,80.8,57,100,14.18
325,Lasa,IT,2022-02-12 20:01:08,46.6166,10.7002,29.35,50,19,1.57
326,Santa Vitoria Do Palmar,BR,2022-02-12 20:01:08,-33.5189,-53.3681,69.44,97,100,7.29
327,Lazaro Cardenas,MX,2022-02-12 20:01:09,17.9583,-102.2,87.6,35,100,9.91
328,Voi,KE,2022-02-12 20:01:09,-3.3945,38.563,72.9,81,100,7.45
329,Alta Floresta,BR,2022-02-12 20:00:09,-9.8756,-56.0861,75.42,94,99,2.91
330,Nemuro,JP,2022-02-12 19:57:44,43.3236,145.575,22.5,79,45,2.91
331,Katobu,ID,2022-02-12 20:01:10,-4.9408,122.5276,74.61,93,100,4.47
332,Nelson Bay,AU,2022-02-12 20:01:10,-32.7167,152.15,72.0,58,87,10.42
333,Puerto Quijarro,BO,2022-02-12 20:01:10,-17.7833,-57.7667,90.3,54,99,3.8
334,Katangli,RU,2022-02-12 20:01:10,51.7102,143.2326,14.05,93,100,6.64
335,Abay,KZ,2022-02-12 20:01:11,49.6311,72.8539,19.78,94,100,13.38
336,Dalton,US,2022-02-12 19:58:16,34.7698,-84.9702,66.04,42,0,10.36
337,Ponta Delgada,PT,2022-02-12 20:01:11,37.7333,-25.6667,62.51,82,75,12.66
338,Port Lincoln,AU,2022-02-12 20:01:11,-34.7333,135.8667,68.68,54,100,6.42
339,Tigil,RU,2022-02-12 20:01:12,57.8,158.6667,-20.78,100,20,1.23
340,Naze,JP,2022-02-12 20:01:12,28.3667,129.4833,63.28,91,100,9.44
341,Kamina,CD,2022-02-12 20:01:12,-8.7386,24.9906,64.09,95,81,3.49
342,Miyako,JP,2022-02-12 20:01:12,39.6367,141.9525,32.23,74,33,4.27
343,Pontes E Lacerda,BR,2022-02-12 20:01:13,-15.2261,-59.3353,79.93,91,92,3.65
344,Bilibino,RU,2022-02-12 20:01:13,68.0546,166.4372,-28.57,100,100,1.1
345,Ligayan,PH,2022-02-12 20:01:13,4.6533,119.4706,81.27,72,100,4.61
346,Dingle,PH,2022-02-12 20:01:14,10.9995,122.6711,74.17,93,28,7.72
347,Inuvik,CA,2022-02-12 19:56:43,68.3499,-133.7218,-17.54,72,75,6.91
348,Conceicao Do Araguaia,BR,2022-02-12 20:01:14,-8.2578,-49.2647,78.71,88,78,5.17
349,Pochutla,MX,2022-02-12 20:01:14,15.7432,-96.4661,89.6,38,0,8.34
350,Iralaya,HN,2022-02-12 20:01:15,15.0,-83.2333,82.22,69,26,13.02
351,Anadyr,RU,2022-02-12 20:01:15,64.75,177.4833,-38.67,99,64,6.76
352,Tilichiki,RU,2022-02-12 20:00:28,60.4667,166.1,-21.62,92,11,9.01
353,Mana,GF,2022-02-12 19:59:15,5.6592,-53.7767,78.73,83,73,12.39
354,Saint George,US,2022-02-12 20:00:29,37.1041,-113.5841,66.67,15,0,4.61
355,Sayyan,YE,2022-02-12 20:01:15,15.1718,44.3244,57.24,34,100,3.29
356,Rio Grande,BR,2022-02-12 19:59:49,-32.035,-52.0986,78.91,95,100,7.09
357,Kitale,KE,2022-02-12 20:01:16,1.0157,35.0062,60.03,60,100,1.66
358,Ermioni,GR,2022-02-12 20:01:16,37.3869,23.2442,54.93,76,100,5.73
359,Vila Velha,BR,2022-02-12 20:01:16,-20.3297,-40.2925,74.95,90,100,1.99
360,Enid,US,2022-02-12 20:00:59,36.3956,-97.8784,38.88,35,0,12.66
361,Belmonte,BR,2022-02-12 19:59:50,-15.8631,-38.8828,82.9,66,48,7.43
362,Bratsk,RU,2022-02-12 20:01:17,56.1325,101.6142,-16.11,100,94,1.68
363,Port Augusta,AU,2022-02-12 20:01:17,-32.5,137.7667,71.85,22,94,3.44
364,Southern Pines,US,2022-02-12 20:01:17,35.174,-79.3923,71.33,37,0,8.05
365,Torbay,CA,2022-02-12 20:02:18,47.6666,-52.7314,45.75,81,97,5.99
366,Nelson,NZ,2022-02-12 20:00:43,-41.2833,173.2833,56.28,93,100,1.01
367,Gondanglegi,ID,2022-02-12 20:02:18,-7.7479,112.0132,73.98,93,100,4.05
368,Kalispell,US,2022-02-12 20:01:40,48.1958,-114.3129,44.49,57,0,4.0
369,Salinopolis,BR,2022-02-12 20:02:18,-0.6136,-47.3561,82.11,77,28,8.93
370,Flinders,AU,2022-02-12 20:02:19,-34.5833,150.8552,64.2,94,79,4.0
371,Cairns,AU,2022-02-12 20:00:51,-16.9167,145.7667,76.95,88,44,5.75
372,Nsanje,MW,2022-02-12 20:02:19,-16.92,35.262,74.01,85,92,3.22
373,Omboue,GA,2022-02-12 20:02:19,-1.5746,9.2618,79.14,88,100,6.62
374,Leshukonskoye,RU,2022-02-12 20:02:20,64.8989,45.7622,13.08,97,93,5.59
375,Vestmannaeyjar,IS,2022-02-12 20:02:20,63.4427,-20.2734,28.26,78,23,3.62
376,Lobito,AO,2022-02-12 20:02:20,-12.3481,13.5456,77.02,75,89,4.41
377,Nishihara,JP,2022-02-12 20:02:20,26.1842,127.7558,69.08,83,96,16.11
378,Barcelona,ES,2022-02-12 20:00:05,41.3888,2.159,54.79,81,75,2.3
379,Bafq,IR,2022-02-12 20:02:21,31.6128,55.4107,51.4,54,100,7.65
380,Lipari,IT,2022-02-12 20:02:21,38.4674,14.954,56.79,68,94,2.51
381,Gat,IL,2022-02-12 19:57:28,31.61,34.7642,56.39,100,0,5.08
382,Grand Gaube,MU,2022-02-12 20:02:22,-20.0064,57.6608,79.38,83,7,1.99
383,Nouadhibou,MR,2022-02-12 19:58:41,20.931,-17.0347,73.38,43,45,13.8
384,Edmundston,CA,2022-02-12 20:02:22,47.3737,-68.3251,42.89,75,100,12.66
385,Shimoda,JP,2022-02-12 20:02:22,34.6667,138.95,46.78,70,95,0.09
386,Price,US,2022-02-12 20:02:22,39.5994,-110.8107,43.12,44,14,2.95
387,Bima,ID,2022-02-12 20:02:23,-8.4667,118.7167,75.74,93,100,0.49
388,Kavieng,PG,2022-02-12 20:02:23,-2.5744,150.7967,80.58,78,100,4.14
389,Saint-Augustin,CA,2022-02-12 20:02:23,51.226,-58.6502,33.06,98,100,18.63
390,Amga,RU,2022-02-12 20:02:24,60.8953,131.9608,-32.24,100,100,1.79
391,Wanning,CN,2022-02-12 20:02:24,18.8003,110.3967,65.59,79,100,4.9
392,Kidal,ML,2022-02-12 20:02:24,18.4411,1.4078,73.83,10,0,7.7
393,Beyneu,KZ,2022-02-12 20:02:24,45.3167,55.2,37.94,84,100,8.25
394,Khorixas,NA,2022-02-12 20:02:25,-20.3667,14.9667,70.21,79,100,6.73
395,Salalah,OM,2022-02-12 19:57:36,17.0151,54.0924,70.16,70,2,1.52
396,Calama,CL,2022-02-12 20:02:25,-22.4667,-68.9333,75.81,9,5,16.98
397,Mocajuba,BR,2022-02-12 20:02:25,-2.5842,-49.5072,83.12,73,98,2.62
398,Tabou,CI,2022-02-12 20:02:26,4.423,-7.3528,78.58,85,5,6.35
399,Vanavara,RU,2022-02-12 20:01:15,60.34,102.2797,-13.99,100,99,2.37
400,Bambous Virieux,MU,2022-02-12 20:02:26,-20.3428,57.7575,79.21,85,9,10.29
401,Rajanpur,PK,2022-02-12 20:02:26,29.1035,70.325,61.74,24,0,7.47
402,Matipo,BR,2022-02-12 20:02:26,-20.2839,-42.3411,68.97,96,100,2.01
403,Baruun-Urt,MN,2022-02-12 20:02:27,46.6806,113.2792,-13.54,100,97,3.76
404,Winnemucca,US,2022-02-12 20:02:27,40.973,-117.7357,53.65,28,0,6.91
405,Nkayi,CG,2022-02-12 20:02:27,-4.1841,13.2884,76.89,84,100,1.01
406,Veraval,IN,2022-02-12 20:02:27,20.9,70.3667,69.4,43,1,7.56
407,Biograd Na Moru,HR,2022-02-12 20:02:28,43.9433,15.4519,46.76,61,19,7.16
408,Burnie,AU,2022-02-12 20:00:23,-41.0667,145.9167,60.94,79,100,11.45
409,Sibolga,ID,2022-02-12 20:02:28,1.7427,98.7792,75.92,84,87,2.19
410,Tefe,BR,2022-02-12 20:02:28,-3.3542,-64.7114,89.04,57,65,1.77
411,Vwawa,TZ,2022-02-12 20:02:29,-9.1167,32.9333,60.94,94,99,1.19
412,Chicama,PE,2022-02-12 20:02:29,-7.8447,-79.1469,80.26,58,28,11.99
413,Hargeysa,SO,2022-02-12 20:02:29,9.56,44.065,60.35,82,100,10.96
414,Surt,LY,2022-02-12 20:03:29,31.2089,16.5887,58.64,58,0,6.38
415,North Bend,US,2022-02-12 20:03:30,43.4065,-124.2243,63.07,72,0,0.0
416,Akyab,MM,2022-02-12 20:03:30,20.15,92.9,62.19,57,100,11.68
417,Tongchuan,CN,2022-02-12 20:03:30,35.0806,109.0897,33.12,78,2,1.43
418,Chokwe,MZ,2022-02-12 20:03:31,-24.5333,32.9833,72.99,79,1,7.02
419,Tirumullaivasal,IN,2022-02-12 20:03:31,11.2333,79.8333,77.27,72,44,12.77
420,Paramonga,PE,2022-02-12 20:03:31,-10.6667,-77.8333,74.88,70,29,10.56
421,Matveyevka,RU,2022-02-12 20:03:31,52.15,56.1833,20.35,100,94,4.45
422,Sikonge,TZ,2022-02-12 20:03:32,-5.6333,32.7667,65.37,93,100,2.73
423,Tawau,MY,2022-02-12 20:03:32,4.2498,117.8871,76.69,87,100,3.13
424,Namwala,ZM,2022-02-12 20:03:32,-15.7504,26.4384,65.05,95,100,4.36
425,Ullapool,GB,2022-02-12 20:03:32,57.8987,-5.1604,46.35,93,100,20.47
426,Maldonado,UY,2022-02-12 20:03:33,-34.6667,-54.9167,63.79,88,100,17.11
427,Meulaboh,ID,2022-02-12 20:03:33,4.1363,96.1285,77.63,84,96,3.91
428,Chivay,PE,2022-02-12 20:03:33,-15.6383,-71.6011,45.9,94,100,6.31
429,Palmer,US,2022-02-12 20:03:34,42.1584,-72.3287,56.61,38,75,14.97
430,Liwale,TZ,2022-02-12 20:03:34,-9.7667,37.9333,69.26,98,100,3.09
431,Taltal,CL,2022-02-12 20:03:34,-25.4,-70.4833,70.83,70,24,7.25
432,Sao Jose Da Coroa Grande,BR,2022-02-12 20:03:34,-8.8978,-35.1478,82.6,69,21,13.11
433,Launceston,AU,2022-02-12 20:03:35,-41.45,147.1667,56.84,80,100,10.36
434,Urucara,BR,2022-02-12 20:03:35,-2.5364,-57.76,83.08,77,100,2.98
435,Zapolyarnyy,RU,2022-02-12 20:03:35,69.4154,30.8136,4.28,96,18,5.93
436,Beringovskiy,RU,2022-02-12 20:03:35,63.05,179.3167,-26.01,95,11,7.36
437,Rocky Mountain House,CA,2022-02-12 20:03:36,52.3668,-114.9188,36.82,41,62,4.09
438,Kruisfontein,ZA,2022-02-12 20:03:36,-34.0033,24.7314,72.1,90,92,8.28
439,Alyangula,AU,2022-02-12 20:03:36,-13.8483,136.4192,82.94,69,58,9.98
440,Geraldton,AU,2022-02-12 20:03:37,-28.7667,114.6,68.41,77,2,10.36
441,Los Llanos De Aridane,ES,2022-02-12 20:03:37,28.6585,-17.9182,62.35,74,40,13.8
442,Mincivan,AZ,2022-02-12 20:03:37,39.0294,46.7185,45.84,54,0,6.35
443,Dauphin,CA,2022-02-12 20:03:02,51.1494,-100.0502,-1.84,85,100,9.28
444,Bone,DE,2022-02-12 20:03:37,51.9669,12.1396,38.37,82,100,8.12
445,Manadhoo,MV,2022-02-12 20:03:38,5.7667,73.3833,80.58,76,100,6.04
446,Locri,IT,2022-02-12 20:03:38,38.2414,16.2623,56.82,85,100,3.02
447,Saint-Pierre,RE,2022-02-12 20:02:34,-21.3393,55.4781,78.44,83,75,6.91
448,Verkhnyaya Inta,RU,2022-02-12 20:03:38,65.9811,60.3094,5.67,91,100,10.09
449,Gazanjyk,TM,2022-02-12 20:03:39,39.2446,55.5154,44.76,61,0,6.42
450,Bichena,ET,2022-02-12 20:03:39,10.45,38.2,62.74,43,84,2.77
451,Mata,PT,2022-02-12 20:03:39,40.683,-7.4592,49.6,93,28,3.67
452,Alofi,NU,2022-02-12 20:03:40,-19.0595,-169.9187,82.29,78,75,13.8
453,Farkhor,TJ,2022-02-12 20:03:40,37.4922,69.4036,49.08,67,100,5.44
454,Kiunga,PG,2022-02-12 20:03:40,-6.1219,141.2906,72.07,92,92,1.34
455,Tarko-Sale,RU,2022-02-12 20:03:40,64.9225,77.785,-9.02,93,7,14.47
456,Dahuk,IQ,2022-02-12 20:03:41,36.8695,42.994,45.48,54,0,4.38
457,Komsomolskiy,UZ,2022-02-12 20:03:41,40.4272,71.7189,40.42,87,100,2.3
458,Gizo,SB,2022-02-12 20:03:41,-8.103,156.8419,80.82,73,95,3.2
459,Santa Ines,BR,2022-02-12 20:03:41,-3.6667,-45.38,83.93,75,45,3.11
460,Suntar,RU,2022-02-12 20:02:38,62.1444,117.6319,-27.26,100,99,2.77
461,Tessalit,ML,2022-02-12 20:04:42,20.1986,1.0114,70.59,12,0,8.43
462,Acheng,CN,2022-02-12 20:04:42,45.5454,126.977,-12.91,100,76,1.57
463,Tecoman,MX,2022-02-12 20:04:42,18.9167,-103.8833,87.01,31,17,4.54
464,Pierre,US,2022-02-12 20:04:43,44.3683,-100.351,29.32,53,75,5.75
465,Praya,CV,2022-02-12 20:04:43,14.9215,-23.5087,73.94,68,98,20.71
466,Srednekolymsk,RU,2022-02-12 20:04:43,67.45,153.6833,-31.88,98,95,7.29
467,Evensk,RU,2022-02-12 20:04:43,61.95,159.2333,-12.42,75,19,6.98
468,Hit,IQ,2022-02-12 20:04:44,33.6416,42.8251,54.7,33,0,11.34
469,Swellendam,ZA,2022-02-12 20:04:44,-34.0226,20.4417,72.43,71,100,6.4
470,Ingham,US,2022-02-12 20:04:44,42.6,-84.3833,21.16,65,100,9.22
471,Kaitangata,NZ,2022-02-12 20:04:45,-46.2817,169.8464,50.94,81,100,9.8
472,Baar,CH,2022-02-12 20:04:45,47.1963,8.5295,35.56,76,100,4.92
473,Hokitika,NZ,2022-02-12 20:04:45,-42.7167,170.9667,50.67,83,100,9.44
474,Usinsk,RU,2022-02-12 20:04:45,65.9939,57.5281,7.29,95,100,16.44
475,Gumla,IN,2022-02-12 20:04:46,23.05,84.55,51.98,37,9,5.21
476,Heubach,DE,2022-02-12 20:04:46,48.7927,9.9337,34.68,79,100,4.99
477,Camapua,BR,2022-02-12 20:04:46,-19.5314,-54.0439,86.56,52,99,5.93
478,Muscat,OM,2022-02-12 20:04:47,23.6139,58.5922,68.02,60,0,3.51
479,Souillac,MU,2022-02-12 20:04:47,-20.5167,57.5167,79.36,86,14,9.53
480,Tulum,MX,2022-02-12 20:04:47,20.2167,-87.4667,84.25,77,21,6.51
481,Mount Gambier,AU,2022-02-12 20:04:47,-37.8333,140.7667,64.18,52,66,7.02
482,The Valley,AI,2022-02-12 20:04:48,18.217,-63.0578,77.09,71,0,21.77
483,San Carlos De Bariloche,AR,2022-02-12 20:04:48,-41.1456,-71.3082,81.25,18,97,5.21
484,Whitianga,NZ,2022-02-12 20:04:48,-36.8333,175.7,72.01,79,99,28.14
485,Hambantota,LK,2022-02-12 20:04:49,6.1241,81.1185,76.28,85,94,10.63
486,Kulhudhuffushi,MV,2022-02-12 20:04:49,6.6221,73.07,81.03,74,100,5.64
487,Petropavlovsk-Kamchatskiy,RU,2022-02-12 20:04:49,53.0452,158.6483,-1.23,78,75,4.47
488,Klaksvik,FO,2022-02-12 20:03:49,62.2266,-6.589,40.12,88,100,6.64
489,Vangaindrano,MG,2022-02-12 20:04:50,-23.35,47.6,73.69,86,38,6.44
490,Pimentel,PE,2022-02-12 20:04:50,-6.8367,-79.9342,80.89,54,0,14.97
491,Moss Vale,AU,2022-02-12 20:04:50,-34.55,150.3833,56.16,98,27,1.14
492,Clarksdale,US,2022-02-12 20:04:50,34.2001,-90.5709,41.16,75,40,12.66
493,Sao Filipe,CV,2022-02-12 20:04:51,14.8961,-24.4956,78.35,46,77,20.02
494,Kaura Namoda,NG,2022-02-12 20:04:51,12.5898,6.5779,73.72,12,2,10.45
495,Comodoro Rivadavia,AR,2022-02-12 20:00:02,-45.8667,-67.5,77.68,40,8,12.75
496,Mecca,SA,2022-02-12 20:02:24,21.4267,39.8261,74.43,37,0,1.48
497,Riyadh,SA,2022-02-12 20:04:51,24.6877,46.7219,55.54,31,0,13.09
498,Mijas,ES,2022-02-12 20:04:52,36.5957,-4.6373,52.05,88,20,2.3
499,Papara,BR,2022-02-12 20:04:52,-3.9839,-38.7273,82.8,67,90,7.31
500,Abeche,TD,2022-02-12 20:04:52,13.8292,20.8324,76.01,12,24,8.34
501,Batagay-Alyta,RU,2022-02-12 20:04:53,67.8006,130.4114,-16.38,88,96,4.83
502,Olinda,BR,2022-02-12 20:03:28,-8.0089,-34.8553,85.73,70,20,6.91
503,Noyabrsk,RU,2022-02-12 20:04:53,63.1994,75.4507,-8.7,97,23,14.74
504,Mamakan,RU,2022-02-12 20:05:53,57.8161,114.0028,-39.33,100,89,1.9
505,Lisala,CD,2022-02-12 20:05:53,2.15,21.5167,81.79,42,78,1.86
506,Tongliao,CN,2022-02-12 20:05:54,43.6125,122.2653,-14.08,100,13,4.25
507,Vardo,NO,2022-02-12 20:05:54,70.3705,31.1107,25.84,69,13,13.73
508,Susanville,US,2022-02-12 20:05:54,40.4163,-120.653,53.91,42,0,3.0
509,Deloraine,AU,2022-02-12 20:05:55,-41.5333,146.6667,56.19,15,100,0.65
510,Morant Bay,JM,2022-02-12 20:05:55,17.8815,-76.4093,83.82,75,27,14.67
511,Deer Lake,CA,2022-02-12 20:05:55,49.1667,-57.4316,40.59,84,100,14.34
512,Neka,IR,2022-02-12 20:05:55,36.6508,53.299,45.25,83,1,4.59
513,Kalemie,CD,2022-02-12 20:05:56,-5.9475,29.1947,70.77,86,100,2.04
514,Tezu,IN,2022-02-12 20:05:56,27.9167,96.1667,52.5,64,1,4.23
515,Aykhal,RU,2022-02-12 20:05:56,66.0,111.5,-7.94,98,99,3.76
516,Carballo,ES,2022-02-12 20:05:57,43.213,-8.691,51.87,87,8,4.05
517,Chatham,GB,2022-02-12 20:05:57,51.3789,0.5279,45.07,75,100,7.0
518,Orissaare,EE,2022-02-12 20:05:57,58.5592,23.0826,36.95,76,99,17.29
519,Bay Roberts,CA,2022-02-12 20:05:57,47.5999,-53.2648,46.51,82,94,8.01
520,Olafsvik,IS,2022-02-12 20:05:58,64.8945,-23.7142,26.78,71,35,18.7
521,La Palma,US,2022-02-12 20:05:58,33.8464,-118.0467,90.5,12,20,11.5
522,Libertador General San Martin,AR,2022-02-12 20:05:58,-23.8064,-64.7876,68.2,82,100,1.41
523,Luanda,AO,2022-02-12 20:02:09,-8.8368,13.2343,77.54,84,1,10.45
524,Rincon,US,2022-02-12 20:05:59,32.296,-81.2354,68.45,37,75,3.44
525,Nehe,CN,2022-02-12 20:05:59,48.4833,124.8333,-15.74,100,87,4.59
526,Khani,GE,2022-02-12 20:05:59,41.9563,42.9566,33.37,80,4,5.93
527,Tutoia,BR,2022-02-12 20:05:59,-2.7619,-42.2744,85.98,75,19,11.7
528,Ambon,ID,2022-02-12 20:06:00,-3.6954,128.1814,75.34,94,40,4.61
529,Oyugis,KE,2022-02-12 20:06:00,-0.509,34.7358,64.89,83,100,4.12
530,Quatre Cocos,MU,2022-02-12 20:06:00,-20.2078,57.7625,79.09,85,9,10.6
531,Acapulco,MX,2022-02-12 20:06:00,16.8634,-99.8901,85.82,58,75,5.75
532,Savannah Bight,HN,2022-02-12 20:06:01,16.45,-85.85,84.25,75,0,18.19
533,Rafaela,AR,2022-02-12 20:06:01,-31.2503,-61.4867,75.0,38,62,11.59
534,Adrar,MR,2022-02-12 20:06:01,20.5022,-10.0711,67.89,19,48,9.57
535,Martapura,ID,2022-02-12 20:06:02,-3.4167,114.85,75.29,94,100,4.61
536,Kahului,US,2022-02-12 20:06:02,20.8947,-156.47,80.62,66,20,14.97
537,Matay,EG,2022-02-12 20:06:02,28.419,30.7792,58.68,34,0,6.29
538,Nantucket,US,2022-02-12 20:06:02,41.2835,-70.0995,55.74,76,0,17.27
539,Pulandian,CN,2022-02-12 20:06:03,39.3953,121.9669,26.73,48,100,10.18
540,Parati,BR,2022-02-12 20:03:16,-23.2178,-44.7131,74.61,96,93,2.71
541,Yuksekova,TR,2022-02-12 20:06:03,37.5736,44.2872,17.49,55,0,4.56
542,Balkhash,KZ,2022-02-12 20:06:03,46.844,74.9804,12.65,95,100,6.76
543,Shellbrook,CA,2022-02-12 20:06:04,53.2168,-106.4011,4.39,84,34,3.33
544,Chapais,CA,2022-02-12 20:06:04,49.7834,-74.8492,-9.62,82,100,11.48
545,Marienburg,PL,2022-02-12 20:06:04,54.0359,19.0266,33.46,68,77,12.82
546,Harper,LR,2022-02-12 20:06:05,4.375,-7.7169,78.58,84,6,7.43
547,Kurilsk,RU,2022-02-12 20:06:05,45.2333,147.8833,27.64,88,100,3.04
548,Yarke Pole,UA,2022-02-12 20:06:05,45.608,34.3172,38.05,66,75,14.54
549,Rome,US,2022-02-12 20:07:06,34.257,-85.1647,69.22,42,0,8.05
550,Mbandaka,CD,2022-02-12 20:06:34,0.0487,18.2603,81.7,49,71,4.47
551,Uchiza,PE,2022-02-12 20:07:06,-8.4592,-76.4633,78.73,82,100,2.66
552,Iba,PH,2022-02-12 20:07:06,15.3667,120.0333,74.86,72,100,4.56
553,Henties Bay,NA,2022-02-12 20:07:07,-22.116,14.2845,70.86,81,89,7.25
554,Republic,US,2022-02-12 20:02:23,37.12,-93.4802,32.63,39,0,13.8
555,Portland,US,2022-02-12 20:05:34,45.5234,-122.6762,63.18,33,0,18.41
556,Alegre,BR,2022-02-12 20:04:45,-20.7636,-41.5331,71.06,98,100,1.92
557,Taitung,TW,2022-02-12 20:07:07,22.7583,121.1444,68.41,84,52,9.8
558,Ilheus,BR,2022-02-12 20:07:07,-14.7889,-39.0494,81.23,71,18,6.42
559,Nanae,JP,2022-02-12 20:07:08,41.8833,140.6833,25.18,71,56,10.11
560,Havoysund,NO,2022-02-12 20:07:08,70.9963,24.6622,27.48,57,100,21.36
561,Avera,US,2022-02-12 20:07:08,33.194,-82.5271,71.71,34,100,5.95
562,Staraya Mayna,RU,2022-02-12 20:07:09,54.6,48.95,26.28,96,100,7.92
563,Menongue,AO,2022-02-12 20:07:09,-14.6585,17.691,63.64,94,100,2.1
564,Bria,CF,2022-02-12 20:07:09,6.5423,21.9863,78.55,23,98,4.14
565,Saint Andrews,US,2022-02-12 20:07:09,34.0454,-81.1293,71.85,36,75,9.22
566,Saint-Ambroise,CA,2022-02-12 20:07:10,48.5501,-71.3324,7.57,94,100,12.08
567,Tyumentsevo,RU,2022-02-12 20:07:10,53.3224,81.498,2.08,85,38,9.73
568,Zhezkazgan,KZ,2022-02-12 20:07:10,47.8043,67.7144,26.58,93,100,20.13
569,Eina,NO,2022-02-12 20:07:11,60.6295,10.5993,35.11,97,100,8.7
570,Palafrugell,ES,2022-02-12 20:07:11,41.9174,3.1631,52.47,50,97,1.01
571,Oxbow,CA,2022-02-12 20:07:11,49.2333,-102.1676,6.75,81,100,7.92
572,Sarahan,IN,2022-02-12 20:07:11,31.5167,77.8,30.04,41,0,11.36
573,Mahenge,TZ,2022-02-12 20:07:12,-8.6833,36.7167,64.58,95,100,1.88
574,Panacan,PH,2022-02-12 20:07:12,9.2463,118.4082,78.69,85,100,10.8
575,Bathurst,AU,2022-02-12 20:07:12,-33.4166,149.5806,58.96,88,53,4.81
